% Model,attempt8.mph
% Version,COMSOL 6.1.0.282
% Date,"Aug 27 2025, 15:24"
% Table,ewfd.normE^4_ate_325nm - 
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
3.000000000000000E2,4.375000000000000E2,6.330000000000000E-1,1.921552007892392E19
3.000000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.959364867119116E19
3.000000000000000E2,4.624999999999999E2,6.330000000000000E-1,2.049675231298497E19
3.000000000000000E2,4.749999999999999E2,6.330000000000000E-1,2.328000888930957E19
3.000000000000000E2,4.874999999999999E2,6.330000000000000E-1,2.490180903727407E19
3.000000000000000E2,5.000000000000000E2,6.330000000000000E-1,3.058403224647424E19
3.125000000000000E2,0.000000000000000E0,6.330000000000000E-1,1.130868662307662E19
3.125000000000000E2,1.250000000000000E1,6.330000000000000E-1,1.145798145730184E19
3.125000000000000E2,2.500000000000000E1,6.330000000000000E-1,1.137143384552095E19
3.125000000000000E2,3.750000000000000E1,6.330000000000000E-1,1.224165711829432E19
3.125000000000000E2,5.000000000000000E1,6.330000000000000E-1,1.247553804332476E19
3.125000000000000E2,6.250000000000000E1,6.330000000000000E-1,1.295493887379700E19
3.125000000000000E2,7.500000000000000E1,6.330000000000000E-1,1.434699302669656E19
3.125000000000000E2,8.750000000000000E1,6.330000000000000E-1,1.360600309682065E19
3.125000000000000E2,1.000000000000000E2,6.330000000000000E-1,1.505791840909395E19
3.125000000000000E2,1.125000000000000E2,6.330000000000000E-1,1.565880403198162E19
3.125000000000000E2,1.250000000000000E2,6.330000000000000E-1,1.676564072967029E19
3.125000000000000E2,1.375000000000000E2,6.330000000000000E-1,1.793465572507297E19
3.125000000000000E2,1.500000000000000E2,6.330000000000000E-1,1.822134634561360E19
3.125000000000000E2,1.625000000000000E2,6.330000000000000E-1,2.074648840000730E19
3.125000000000000E2,1.750000000000000E2,6.330000000000000E-1,2.084586471181289E19
3.125000000000000E2,1.875000000000000E2,6.330000000000000E-1,2.291964375997814E19
3.125000000000000E2,2.000000000000000E2,6.330000000000000E-1,2.496949423574826E19
3.125000000000000E2,2.125000000000000E2,6.330000000000000E-1,3.080741724597290E19
3.125000000000000E2,2.250000000000000E2,6.330000000000000E-1,3.395881358193229E19
3.125000000000000E2,2.375000000000000E2,6.330000000000000E-1,4.185328007642222E19
3.125000000000000E2,2.500000000000000E2,6.330000000000000E-1,5.239778233244639E19
3.125000000000000E2,2.625000000000000E2,6.330000000000000E-1,7.921354594125932E19
3.125000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.243886018422394E20
3.125000000000000E2,2.874999999999999E2,6.330000000000000E-1,2.449304226262403E20
3.125000000000000E2,3.000000000000000E2,6.330000000000000E-1,6.785354114734462E20
3.125000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.361426984511222E21
3.125000000000000E2,3.250000000000000E2,6.330000000000000E-1,4.881402422500006E20
3.125000000000000E2,3.374999999999999E2,6.330000000000000E-1,4.573364098526647E20
3.125000000000000E2,3.500000000000000E2,6.330000000000000E-1,7.261142503721300E20
3.125000000000000E2,3.625000000000000E2,6.330000000000000E-1,6.961715551661216E19
3.125000000000000E2,3.749999999999999E2,6.330000000000000E-1,3.708427632380872E19
3.125000000000000E2,3.875000000000000E2,6.330000000000000E-1,2.738048983028474E19
3.125000000000000E2,4.000000000000000E2,6.330000000000000E-1,2.328752894708854E19
3.125000000000000E2,4.125000000000000E2,6.330000000000000E-1,2.166875662813813E19
3.125000000000000E2,4.249999999999999E2,6.330000000000000E-1,2.133334764784662E19
3.125000000000000E2,4.375000000000000E2,6.330000000000000E-1,2.182489434882109E19
3.125000000000000E2,4.500000000000000E2,6.330000000000000E-1,2.338083013143713E19
3.125000000000000E2,4.624999999999999E2,6.330000000000000E-1,2.621704133391819E19
3.125000000000000E2,4.749999999999999E2,6.330000000000000E-1,3.277376204371794E19
3.125000000000000E2,4.874999999999999E2,6.330000000000000E-1,4.585151192015417E19
3.125000000000000E2,5.000000000000000E2,6.330000000000000E-1,8.658937792054614E19
3.250000000000000E2,0.000000000000000E0,6.330000000000000E-1,1.187626637332487E19
3.250000000000000E2,1.250000000000000E1,6.330000000000000E-1,1.230431951898482E19
3.250000000000000E2,2.500000000000000E1,6.330000000000000E-1,1.310682885712953E19
3.250000000000000E2,3.750000000000000E1,6.330000000000000E-1,1.321406373397863E19
3.250000000000000E2,5.000000000000000E1,6.330000000000000E-1,1.345634732027413E19
3.250000000000000E2,6.250000000000000E1,6.330000000000000E-1,1.451448490625788E19
3.250000000000000E2,7.500000000000000E1,6.330000000000000E-1,1.573518168880986E19
3.250000000000000E2,8.750000000000000E1,6.330000000000000E-1,1.600545693206797E19
3.250000000000000E2,1.000000000000000E2,6.330000000000000E-1,1.764632465791784E19
3.250000000000000E2,1.125000000000000E2,6.330000000000000E-1,1.760401813589899E19
3.250000000000000E2,1.250000000000000E2,6.330000000000000E-1,1.846628959600145E19
3.250000000000000E2,1.375000000000000E2,6.330000000000000E-1,1.968088203933886E19
3.250000000000000E2,1.500000000000000E2,6.330000000000000E-1,2.273663564329151E19
3.250000000000000E2,1.625000000000000E2,6.330000000000000E-1,2.484572906698669E19
3.250000000000000E2,1.750000000000000E2,6.330000000000000E-1,2.676717639446100E19
3.250000000000000E2,1.875000000000000E2,6.330000000000000E-1,3.045559806897458E19
3.250000000000000E2,2.000000000000000E2,6.330000000000000E-1,3.840022101543439E19
3.250000000000000E2,2.125000000000000E2,6.330000000000000E-1,4.287438631403427E19
3.250000000000000E2,2.250000000000000E2,6.330000000000000E-1,5.253103482534535E19
3.250000000000000E2,2.375000000000000E2,6.330000000000000E-1,6.858325664638903E19
3.250000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.018647571791427E20
3.250000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.550603332786255E20
3.250000000000000E2,2.750000000000000E2,6.330000000000000E-1,3.253511378605891E20
3.250000000000000E2,2.874999999999999E2,6.330000000000000E-1,7.188284092732371E20
3.250000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.038863220749922E21
3.250000000000000E2,3.125000000000000E2,6.330000000000000E-1,4.554875616660246E20
3.250000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.102439382321937E21
3.250000000000000E2,3.374999999999999E2,6.330000000000000E-1,6.571486003584863E20
3.250000000000000E2,3.500000000000000E2,6.330000000000000E-1,8.081594223374685E19
3.250000000000000E2,3.625000000000000E2,6.330000000000000E-1,4.265304785918287E19
3.250000000000000E2,3.749999999999999E2,6.330000000000000E-1,3.066800985480839E19
3.250000000000000E2,3.875000000000000E2,6.330000000000000E-1,2.532858517739847E19
3.250000000000000E2,4.000000000000000E2,6.330000000000000E-1,2.328244764842998E19
3.250000000000000E2,4.125000000000000E2,6.330000000000000E-1,2.316742539304732E19
3.250000000000000E2,4.249999999999999E2,6.330000000000000E-1,2.401330712578995E19
3.250000000000000E2,4.375000000000000E2,6.330000000000000E-1,2.790526649824322E19
3.250000000000000E2,4.500000000000000E2,6.330000000000000E-1,3.376995477431256E19
3.250000000000000E2,4.624999999999999E2,6.330000000000000E-1,4.909203918401925E19
3.250000000000000E2,4.749999999999999E2,6.330000000000000E-1,9.247663080271587E19
3.250000000000000E2,4.874999999999999E2,6.330000000000000E-1,2.658276780236212E20
3.250000000000000E2,5.000000000000000E2,6.330000000000000E-1,1.911422287386288E21
