% Model,attempt10-785nm_step13.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:15"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
5.000000000000000E2,4.450000000000000E2,7.850000000000000E-1,1.720402490432886E19
5.000000000000000E2,4.500000000000000E2,7.850000000000000E-1,5.966235893565306E18
5.000000000000000E2,4.550000000000000E2,7.850000000000000E-1,4.299147462205240E18
5.000000000000000E2,4.600000000000000E2,7.850000000000000E-1,4.675266187698602E18
5.000000000000000E2,4.650000000000000E2,7.850000000000000E-1,7.235077196111632E18
5.000000000000000E2,4.700000000000000E2,7.850000000000000E-1,1.496692706497068E19
5.000000000000000E2,4.749999999999999E2,7.850000000000000E-1,4.259989622269356E19
5.000000000000000E2,4.800000000000000E2,7.850000000000000E-1,1.981920788378006E20
5.000000000000000E2,4.849999999999999E2,7.850000000000000E-1,1.765803843950321E21
5.000000000000000E2,4.900000000000000E2,7.850000000000000E-1,1.362073918181868E22
5.000000000000000E2,4.949999999999999E2,7.850000000000000E-1,3.547452433419563E21
5.000000000000000E2,5.000000000000000E2,7.850000000000000E-1,6.977491288720553E20
